CustomerID,Recency,Frequency,Monetary,Avg_Order_Value,Product_Diversity,Tenure,Avg_Basket_Size
15303,290,1,574.02,574.02,31,0,8.0
15304,61,8,694.4,86.8,8,307,4.521739130434782
15306,64,3,1174.3500000000001,391.45000000000005,57,83,13.96551724137931
15307,96,1,205.3,205.3,12,0,3.0833333333333335
15308,274,1,310.47,310.47,19,0,9.210526315789474
15311,1,91,60632.75,666.2939560439561,567,373,16.12299239222316
15312,75,4,924.85,231.2125,42,279,10.97872340425532
15313,110,1,52.0,52.0,1,0,25.0
15314,199,1,327.97,327.97,24,0,13.041666666666666
15315,64,2,570.5,285.25,35,51,23.2972972972973
15316,327,1,165.0,165.0,1,0,100.0
15318,4,1,312.62,312.62,33,0,19.454545454545453
15319,284,1,204.5,204.5,16,0,10.9375
15320,44,1,267.13,267.13,36,0,9.055555555555555
15321,71,3,2748.31,916.1033333333334,83,220,12.43157894736842
15322,86,1,679.68,679.68,42,0,9.904761904761905
15325,104,1,161.74,161.74,47,0,4.8125
15326,334,1,311.71,311.71,29,0,13.310344827586206
15327,53,1,208.75,208.75,10,0,11.6
15329,39,3,1049.7,349.90000000000003,51,132,8.526315789473685
15330,32,2,714.9599999999999,357.47999999999996,10,28,100.92307692307692
15332,366,4,1661.06,415.265,29,3,18.62857142857143
15333,208,1,1028.56,1028.56,16,0,21.5
15334,157,3,350.82,116.94,67,16,2.7857142857142856
15335,54,1,170.22,170.22,34,0,2.257142857142857
15339,66,2,574.07,287.035,77,251,4.837209302325581
15341,81,1,2020.52,2020.52,17,0,47.76470588235294
15342,130,1,406.09000000000003,406.09000000000003,24,0,11.791666666666666
15343,87,1,364.5,364.5,21,0,4.0
15344,1,3,563.94,187.98000000000002,21,73,4.461538461538462
15345,46,1,393.54,393.54,20,0,4.05
15346,333,1,252.42000000000002,252.42000000000002,17,0,8.470588235294118
15347,366,1,201.60000000000002,201.60000000000002,5,0,26.0
15348,72,1,158.04,158.04,9,0,9.333333333333334
15349,158,2,463.91,231.955,65,29,4.52112676056338
15350,373,1,115.65,115.65,5,0,10.2
15351,12,7,1934.66,276.38,157,357,3.3881278538812785
15353,255,2,770.12,385.06,59,113,5.590163934426229
15355,29,2,277.05,138.525,9,23,3.2142857142857144
15356,31,10,2718.03,271.803,215,336,3.2925851703406814
15358,5,22,8347.2,379.41818181818184,292,360,12.79491833030853
15360,40,1,427.93,427.93,13,0,17.153846153846153
15361,362,1,418.92,418.92,7,0,48.0
15363,373,1,326.0,326.0,16,0,9.0
15364,96,2,913.19,456.595,29,158,17.0
15365,26,7,2314.32,330.6171428571429,65,289,9.508771929824562
15366,75,2,602.51,301.255,37,282,14.113636363636363
15367,57,4,1877.5900000000001,469.39750000000004,91,218,11.126315789473685
15368,21,1,446.94000000000005,446.94000000000005,4,0,57.5
15370,41,7,2386.05,340.86428571428576,65,291,8.829787234042554
15372,137,1,2007.4,2007.4,27,0,108.29629629629629
15373,8,12,2415.91,201.32583333333332,74,363,3.787878787878788
15374,129,1,168.0,168.0,3,0,42.0
15376,40,3,1221.56,407.18666666666667,100,182,5.301724137931035
15379,169,7,3703.29,529.0414285714286,145,189,11.881443298969073
15380,9,5,1690.26,338.052,22,356,10.444444444444445
15381,214,2,596.85,298.425,8,54,21.375
15382,15,6,5955.71,992.6183333333333,193,280,13.28476821192053
15384,170,2,642.41,321.205,34,189,14.536585365853659
15385,40,1,316.88,316.88,12,0,13.416666666666666
15386,186,1,394.14,394.14,31,0,14.387096774193548
15388,270,1,140.54,140.54,10,0,8.8
15389,172,1,500.0,500.0,1,0,400.0
15392,5,4,1535.53,383.8825,74,355,15.202380952380953
15393,16,2,231.86,115.93,10,264,12.5
15394,10,4,2183.54,545.885,54,348,10.705882352941176
15395,326,1,107.45,107.45,7,0,2.4285714285714284
15396,113,1,288.18,288.18,14,0,8.714285714285714
15397,290,1,94.0,94.0,6,0,3.3333333333333335
15398,16,2,1345.53,672.765,60,62,10.534246575342467
15399,1,3,815.77,271.92333333333335,45,77,12.22
15400,92,5,716.2,143.24,10,186,32.5
15402,149,2,626.77,313.385,35,47,16.523809523809526
15405,189,1,349.1,349.1,8,0,24.125
15406,31,2,510.71000000000004,255.35500000000002,51,269,4.7924528301886795
15407,34,4,1046.74,261.685,142,271,3.72972972972973
15408,264,1,267.18,267.18,34,0,3.1176470588235294
15410,84,8,3450.84,431.355,48,177,9.836065573770492
15411,26,4,1348.93,337.2325,86,156,5.3979591836734695
15412,171,1,190.53,190.53,10,0,10.8
15414,10,3,774.9000000000001,258.3,37,232,11.35897435897436
15415,313,1,559.61,559.61,46,0,11.72340425531915
15416,65,4,3984.32,996.08,165,218,10.885416666666666
15417,85,1,508.8,508.8,28,0,10.142857142857142
15419,25,1,135.86,135.86,8,0,28.75
15421,59,4,950.36,237.59,40,251,9.433962264150944
15422,323,2,97.7,48.85,6,0,6.333333333333333
15423,38,1,43.5,43.5,2,0,50.5
15424,254,2,383.34,191.67,17,0,32.588235294117645
15426,19,5,1404.07,280.81399999999996,217,350,2.3854545454545453
15427,33,3,1430.54,476.84666666666664,233,13,3.3116438356164384
15428,15,1,93.78,93.78,6,0,17.0
15429,27,2,397.35,198.675,77,48,4.634146341463414
15432,23,1,171.19000000000003,171.19000000000003,10,0,6.5
15433,214,2,533.3,266.65,40,53,13.024390243902438
15434,8,5,1041.48,208.296,40,191,11.763636363636364
15435,22,1,149.29,149.29,29,0,1.8620689655172413
15436,12,3,1067.75,355.9166666666667,243,221,1.9725085910652922
15437,262,1,200.16,200.16,44,0,1.7555555555555555
15438,131,1,156.57999999999998,156.57999999999998,25,0,2.36
15440,55,3,383.68,127.89333333333333,50,154,3.1774193548387095
15442,249,1,594.0,594.0,2,0,60.0
15443,2,7,3213.59,459.0842857142857,237,318,4.405913978494624
15444,9,2,1411.21,705.605,191,31,3.546728971962617
15445,264,1,113.5,113.5,5,0,11.6
15447,331,1,155.17000000000002,155.17000000000002,9,0,9.444444444444445
15448,313,1,494.64,494.64,28,0,8.285714285714286
15449,26,3,974.52,324.84,47,235,13.533333333333333
15450,30,1,429.84,429.84,30,0,12.533333333333333
15452,30,3,528.48,176.16,47,234,5.0
15453,2,7,1371.77,195.96714285714285,169,185,3.0
15454,362,1,179.1,179.1,23,0,3.44
15456,283,3,434.59,144.86333333333332,48,75,10.913793103448276
15457,262,1,237.07,237.07,56,0,2.2758620689655173
15458,25,1,161.64,161.64,7,0,22.285714285714285
15460,354,1,214.26,214.26,53,0,1.9107142857142858
15462,94,3,234.6,78.2,9,92,15.636363636363637
15463,29,1,126.14,126.14,7,0,15.142857142857142
15464,338,1,1044.65,1044.65,155,0,2.2451612903225806
15465,20,18,7354.62,408.59,43,349,12.958762886597938
15466,85,1,334.53,334.53,56,0,4.315789473684211
15467,9,3,524.88,174.96,41,142,5.961538461538462
15468,51,2,467.51,233.755,24,0,6.458333333333333
15469,50,2,538.55,269.275,24,69,6.375
15471,2,1,454.48,454.48,67,0,3.506849315068493
15472,113,1,371.56,371.56,76,0,3.3026315789473686
15473,14,7,1771.2,253.02857142857144,4,46,61.09090909090909
15475,77,1,454.11,454.11,29,0,11.0
15478,40,2,1399.92,699.96,34,16,13.068181818181818
15480,116,1,905.5,905.5,45,0,6.733333333333333
15482,16,12,10879.76,906.6466666666666,46,343,51.58762886597938
15483,161,4,225.26,56.315,74,105,3.4642857142857144
15484,1,4,3590.41,897.6025,135,77,16.844919786096256
15485,30,3,2564.5,854.8333333333334,59,343,15.070588235294117
15488,93,1,91.32000000000001,91.32000000000001,2,0,36.5
15489,23,3,1134.28,378.0933333333333,47,188,12.16
15491,95,6,3100.09,516.6816666666667,108,140,10.688311688311689
15492,28,2,659.46,329.73,32,46,13.8
15493,33,5,1953.41,390.682,177,238,1.9065743944636677
15494,21,2,1280.58,640.29,120,99,9.336065573770492
15497,18,2,1262.2,631.1,13,302,41.6
15498,3,27,13316.4,493.2,360,364,11.923828125
15500,8,4,1131.56,282.89,64,73,8.411764705882353
15502,16,12,10384.93,865.4108333333334,164,353,19.887323943661972
15503,363,1,141.04,141.04,66,0,1.0606060606060606
15504,81,1,52.83,52.83,13,0,2.5384615384615383
15505,53,5,3610.96,722.192,90,102,24.63917525773196
15506,23,3,972.08,324.0266666666667,121,116,5.229813664596273
15507,172,1,475.86,475.86,41,0,3.5555555555555554
15508,189,6,1000.27,166.71166666666667,78,46,4.782608695652174
15510,331,1,250.0,250.0,1,0,2.0
15511,12,5,900.53,180.106,117,73,1.7025316455696202
15512,156,2,121.0,60.5,7,203,9.714285714285714
15513,33,19,14758.22,776.7484210526316,183,340,18.535714285714285
15514,12,11,4023.7200000000003,365.7927272727273,96,352,12.63855421686747
15516,45,3,62.43,20.81,15,1,1.8
15517,233,1,267.03,267.03,27,0,10.851851851851851
15518,64,8,1921.55,240.19375,135,268,6.014285714285714
15520,2,1,343.5,343.5,18,0,17.444444444444443
15521,40,8,3000.2,375.025,116,214,9.924324324324324
15522,33,2,397.99,198.995,47,54,10.214285714285714
15523,84,1,412.01000000000005,412.01000000000005,10,0,13.2
15524,25,1,440.0,440.0,1,0,4.0
15525,2,3,734.37,244.79,133,371,2.480769230769231
15526,33,2,148.44,74.22,4,0,6.0
15527,19,8,2428.53,303.56625,127,335,6.117283950617284
15528,254,1,229.33,229.33,26,0,4.730769230769231
15529,23,11,3962.6,360.23636363636365,415,343,5.219033232628399
15530,22,4,1497.31,374.3275,90,225,8.766355140186915
15531,8,2,1972.39,986.195,196,22,4.954337899543379
15532,25,4,1564.73,391.1825,205,332,2.051792828685259
15533,19,3,807.57,269.19,73,69,3.4819277108433737
15535,173,4,502.9,125.725,55,154,1.875
15537,163,1,110.92,110.92,24,0,1.2083333333333333
15539,7,1,538.46,538.46,41,0,10.0
15540,11,1,213.3,213.3,15,0,13.333333333333334
15541,114,1,85.13000000000001,85.13000000000001,29,0,1.6896551724137931
15543,288,1,127.86,127.86,26,0,3.0714285714285716
15544,9,9,3546.71,394.0788888888889,122,363,12.003861003861005
15545,54,2,288.96999999999997,144.48499999999999,78,316,2.025
15547,7,14,4910.6,350.75714285714287,441,354,5.753956834532374
15549,77,3,1681.46,560.4866666666667,104,239,6.087719298245614
15550,4,4,575.63,143.9075,43,297,4.836065573770492
15551,37,1,436.06,436.06,29,0,7.517241379310345
15552,217,1,90.12,90.12,17,0,3.5294117647058822
15553,60,1,428.93,428.93,51,0,8.163636363636364
15554,278,1,217.2,217.2,14,0,5.285714285714286
15555,12,16,4794.86,299.67875,401,357,4.99098083427283
15556,24,1,279.77,279.77,31,0,7.612903225806452
15557,29,1,468.91,468.91,16,0,11.210526315789474
15561,12,4,800.5899999999999,200.14749999999998,27,203,9.88888888888889
15562,352,1,134.55,134.55,1,0,39.0
15563,22,4,1400.44,350.11,88,336,13.283185840707965
15565,50,2,173.16000000000003,86.58000000000001,8,20,7.5
15567,19,1,186.01,186.01,7,0,31.857142857142858
15568,3,3,758.29,252.76333333333332,27,70,8.69811320754717
15569,104,5,1375.71,275.142,27,228,21.483870967741936
15570,7,12,4148.82,345.73499999999996,231,362,6.467084639498433
15571,12,4,650.4300000000001,162.60750000000002,47,66,4.631578947368421
15572,5,7,2533.42,361.9171428571429,166,273,5.721698113207547
15573,32,2,591.1899999999999,295.59499999999997,88,53,3.6597938144329896
15574,178,4,675.64,168.91,131,194,2.1842105263157894
15576,38,1,921.37,921.37,43,0,9.162790697674419
15577,151,3,258.88,86.29333333333334,39,154,2.282051282051282
15578,162,1,127.1,127.1,13,0,4.0
15579,69,2,327.6,163.8,45,245,2.4375
15581,121,13,3675.77,282.7515384615385,134,245,1.9383561643835616
15582,25,3,682.9100000000001,227.63666666666668,39,195,10.295454545454545
15584,24,4,720.86,180.215,89,138,2.5655737704918034
15585,177,1,455.3,455.3,31,0,10.32258064516129
15587,50,4,913.68,228.42,3,301,34.666666666666664
15589,256,3,478.53,159.51,28,54,8.379310344827585
15592,47,1,388.58,388.58,24,0,14.75
15593,71,1,199.8,199.8,5,0,12.0
15594,16,5,1771.78,354.356,85,218,9.54368932038835
15596,101,5,1406.59,281.318,51,264,7.285714285714286
15597,35,1,324.57,324.57,22,0,12.681818181818182
15598,53,1,240.68,240.68,14,0,11.428571428571429
15599,27,2,761.74,380.87,50,177,13.807692307692308
15601,11,14,6776.56,484.04,230,361,12.153658536585366
15602,8,9,1297.8700000000001,144.20777777777778,30,359,24.717391304347824
15603,79,1,48.480000000000004,48.480000000000004,2,0,48.0
15604,52,1,216.39000000000001,216.39000000000001,17,0,9.352941176470589
15605,36,5,1198.23,239.64600000000002,61,337,6.582089552238806
15606,61,9,2920.16,324.4622222222222,48,263,11.584415584415584
15607,337,1,104.76,104.76,13,0,15.538461538461538
15608,28,4,1093.68,273.42,59,92,11.9
15609,184,1,298.48,298.48,16,0,9.25
15610,52,1,112.46000000000001,112.46000000000001,6,0,11.0
15611,10,13,1591.45,122.41923076923078,23,325,11.720930232558139
15612,36,2,195.15,97.575,4,25,8.666666666666666
15615,10,23,10399.74,452.1626086956522,184,348,13.02127659574468
15618,33,4,776.851,194.21275,39,103,10.088888888888889
15619,11,1,336.4,336.4,3,0,45.333333333333336
15620,57,3,1553.18,517.7266666666667,92,301,9.15
15621,4,4,1293.03,323.2575,11,17,31.3125
15622,43,9,3709.56,412.17333333333335,169,239,9.04864864864865
15623,141,1,301.03000000000003,301.03000000000003,19,0,6.578947368421052
15624,117,4,588.13,147.0325,26,139,10.5
15625,104,4,1534.26,383.565,44,131,18.5625
15626,75,2,675.8,337.9,49,254,15.63265306122449
15628,5,9,2870.2400000000002,318.91555555555556,85,362,12.219354838709677
15630,45,2,1186.35,593.175,57,159,13.333333333333334
15632,16,8,3285.31,410.66375,107,259,12.62874251497006
15634,17,1,243.55,243.55,15,0,6.6
15636,90,2,724.76,362.38,20,192,11.36
15637,53,1,223.36,223.36,15,0,8.533333333333333
15639,134,1,425.32,425.32,25,0,12.92
15640,4,15,12416.11,827.7406666666667,240,367,13.806722689075631
15641,105,4,1887.2,471.8,102,253,13.126050420168067
15643,192,3,664.0,221.33333333333334,31,90,7.454545454545454
15644,166,4,803.54,200.885,166,94,2.3706896551724137
15645,19,1,612.01,612.01,50,0,4.923076923076923
15646,158,3,447.64000000000004,149.21333333333334,35,214,11.257142857142858
15648,204,2,639.5,319.75,23,62,9.083333333333334
15649,336,2,816.0,408.0,1,31,96.0
15651,37,3,646.3,215.4333333333333,27,223,14.96875
15652,91,1,337.74,337.74,21,0,9.904761904761905
15653,93,2,877.44,438.72,4,23,200.0
15654,9,2,922.53,461.265,15,16,22.61904761904762
15655,243,1,560.6700000000001,560.6700000000001,34,0,9.529411764705882
15656,45,4,748.5,187.125,46,238,7.297872340425532
15657,23,1,30.0,30.0,1,0,24.0
15658,190,5,1024.1000000000001,204.82000000000002,40,182,5.041666666666667
15659,44,1,306.45,306.45,11,0,10.090909090909092
15660,25,9,1600.86,177.87333333333333,55,340,11.666666666666666
15661,317,2,309.8,154.9,4,21,47.2
15663,106,1,138.14,138.14,9,0,11.777777777777779
15664,51,1,386.43,386.43,17,0,9.235294117647058
15665,168,2,2222.21,1111.105,92,74,14.382608695652173
15667,40,1,301.32000000000005,301.32000000000005,13,0,18.46153846153846
15668,218,1,76.32000000000001,76.32000000000001,1,0,72.0
15669,40,4,684.34,171.085,31,223,10.363636363636363
15670,297,1,173.05,173.05,12,0,7.583333333333333
15671,19,7,2657.13,379.59000000000003,52,252,21.78205128205128
15673,88,4,2726.23,681.5575,107,238,10.514492753623188
15674,73,5,2446.6,489.32,88,181,11.18421052631579
15675,81,3,323.69,107.89666666666666,20,198,25.095238095238095
15676,19,3,3435.76,1145.2533333333333,191,265,11.148514851485148
15677,49,1,657.23,657.23,33,0,9.666666666666666
15678,53,1,352.7,352.7,12,0,15.333333333333334
15679,24,4,781.28,195.32,98,158,10.636363636363637
15680,9,3,1333.68,444.56,61,356,12.205128205128204
15681,25,5,1426.16,285.232,32,255,15.39622641509434
15683,117,1,193.75,193.75,10,0,13.1
15687,9,9,2993.1,332.56666666666666,119,321,7.891566265060241
15689,120,2,254.1,127.05,8,241,9.333333333333334
15690,4,2,239.76,119.88,19,96,21.473684210526315
15691,252,1,136.8,136.8,2,0,36.0
15692,28,1,191.04,191.04,12,0,11.5
15694,1,14,6479.4,462.8142857142857,42,372,21.5
15695,267,2,409.98,204.99,22,0,9.636363636363637
15696,33,8,2711.11,338.88875,140,293,6.041666666666667
15699,18,1,309.65,309.65,18,0,6.277777777777778
15700,172,2,696.68,348.34,85,1,4.151162790697675
15701,2,4,1529.0,382.25,193,108,3.965217391304348
15703,265,1,211.5,211.5,5,0,13.2
15704,140,4,2293.62,573.405,79,75,8.786324786324787
15705,201,1,143.1,143.1,6,0,10.333333333333334
15706,64,4,1060.56,265.14,50,52,5.836363636363636
15707,35,4,916.98,229.245,126,51,2.897560975609756
15708,41,7,3235.25,462.17857142857144,124,328,4.457875457875458
15709,284,1,133.25,133.25,6,0,20.166666666666668
15712,9,5,1072.3600000000001,214.47200000000004,41,278,9.169811320754716
15713,143,2,356.7,178.35,18,222,7.894736842105263
15714,12,2,330.03000000000003,165.01500000000001,34,66,5.470588235294118
15716,146,4,1101.11,275.2775,101,223,6.3076923076923075
15717,234,1,150.3,150.3,7,0,10.0
15719,33,13,5030.07,386.92846153846153,299,304,2.9194414607948445
15720,24,1,598.73,598.73,128,0,2.1953125
15721,12,1,471.40000000000003,471.40000000000003,80,0,4.619047619047619
15722,36,5,2211.21,442.242,45,254,15.26865671641791
15723,365,1,190.70000000000002,190.70000000000002,37,0,1.9210526315789473
15724,201,2,218.25,109.125,11,83,6.636363636363637
15725,15,1,415.25,415.25,32,0,6.90625
15727,17,7,5159.06,737.0085714285715,213,342,10.17607973421927
15729,213,1,85.0,85.0,5,0,5.6
15730,66,3,1120.88,373.6266666666667,68,140,9.842857142857143
15732,212,2,294.12,147.06,13,159,15.357142857142858
15733,283,1,162.3,162.3,10,0,6.2
15734,115,2,1339.45,669.725,25,85,13.307692307692308
15737,15,8,1188.1200000000001,148.51500000000001,60,228,8.408450704225352
15738,19,16,4812.42,300.77625,46,353,17.23699421965318
15739,66,1,449.12,449.12,8,0,59.0
15740,49,1,154.88,154.88,9,0,16.88888888888889
15743,16,4,775.96,193.99,59,168,2.488372093023256
15744,78,1,34.8,34.8,3,0,40.0
15745,19,4,1094.5900000000001,273.64750000000004,57,217,6.790322580645161
15746,134,1,196.88,196.88,28,0,6.357142857142857
15747,13,3,946.64,315.5466666666667,52,160,5.177777777777778
15748,40,1,144.36,144.36,19,0,2.5
15749,235,3,44534.3,14844.766666666668,5,97,1802.8
15750,3,8,2463.05,307.88125,214,364,6.1271477663230245
15752,40,7,2626.6,375.2285714285714,236,333,4.839506172839506
15753,305,1,79.2,79.2,1,0,144.0
15754,51,3,458.57,152.85666666666665,24,195,7.107142857142857
15755,10,6,2364.25,394.0416666666667,127,284,10.120567375886525
15756,61,4,528.01,132.0025,160,187,1.2617801047120418
15757,66,2,714.42,357.21,43,152,10.911111111111111
15758,25,1,205.25,205.25,9,0,5.222222222222222
15759,218,3,253.04000000000002,84.34666666666668,5,139,8.571428571428571
15762,65,2,583.75,291.875,37,12,6.783783783783784
15763,32,2,1086.92,543.46,58,45,4.442622950819672
15764,88,6,3279.9700000000003,546.6616666666667,150,188,11.38888888888889
15766,64,1,315.06,315.06,11,0,15.454545454545455
15768,116,3,621.83,207.27666666666667,23,110,9.037037037037036
15769,7,26,56252.72,2163.566153846154,26,363,228.24615384615385
15773,6,1,635.6800000000001,635.6800000000001,10,0,31.1
15774,69,1,270.8,270.8,25,0,3.48
15775,245,1,104.9,104.9,7,0,9.714285714285714
15776,133,1,241.62,241.62,18,0,7.666666666666667
15777,241,4,1047.1100000000001,261.77750000000003,18,120,18.0
15780,184,3,475.28000000000003,158.42666666666668,26,174,7.586206896551724
15781,25,3,345.46000000000004,115.15333333333335,20,280,9.0
15782,10,3,2614.74,871.5799999999999,34,79,20.093023255813954
15783,11,1,246.3,246.3,14,0,15.142857142857142
15785,33,5,2328.9700000000003,465.79400000000004,58,262,19.42168674698795
15786,46,3,4919.0,1639.6666666666667,257,68,12.556390977443609
15787,26,3,933.26,311.08666666666664,156,35,2.67
15789,358,1,351.3,351.3,25,0,17.52
15790,10,1,218.75,218.75,34,0,3.323529411764706
15791,44,2,1612.69,806.345,66,160,9.746666666666666
15793,15,3,965.61,321.87,6,253,46.083333333333336
15795,150,1,610.01,610.01,42,0,13.833333333333334
15796,1,8,2708.61,338.57625,70,301,6.515151515151516
15797,113,4,2207.4,551.85,8,206,109.125
15799,76,3,884.14,294.7133333333333,94,258,9.744897959183673
15800,107,2,696.89,348.445,116,139,2.8376068376068377
15801,46,3,1063.95,354.65000000000003,61,63,8.90625
15802,143,1,451.42,451.42,1,0,1.0
15803,51,1,415.82000000000005,415.82000000000005,8,0,36.25
15804,1,13,4206.39,323.5684615384616,170,198,9.790076335877863
15805,23,17,5488.18,322.83411764705886,220,341,11.26086956521739
15806,46,3,784.58,261.5266666666667,24,230,19.419354838709676
15807,50,3,903.9,301.3,48,26,8.958333333333334
15808,306,4,3651.27,912.8175,142,63,6.6923076923076925
15809,36,5,515.77,103.154,31,266,8.6
15810,79,4,1391.98,347.995,66,218,9.674157303370787
15811,22,6,2218.62,369.77,117,343,8.052631578947368
15812,107,5,1801.14,360.228,36,210,22.48780487804878
15813,208,2,1303.9099999999999,651.9549999999999,40,31,15.075
15814,17,4,1945.3300000000002,486.33250000000004,63,33,17.65277777777778
15815,64,5,2100.6,420.12,33,196,37.87755102040816
15819,49,4,1905.45,476.3625,96,227,11.032520325203253
15820,320,1,206.98,206.98,17,0,7.529411764705882
15821,44,2,570.96,285.48,57,17,3.2580645161290325
15822,3,2,885.47,442.735,28,356,11.363636363636363
15823,372,1,15.0,15.0,1,0,1.0
15825,172,1,532.94,532.94,20,0,11.0
15826,56,3,1654.31,551.4366666666666,64,154,14.161764705882353
15827,73,14,1836.09,131.1492857142857,72,299,7.6695652173913045
15829,99,2,636.14,318.07,44,41,19.529411764705884
15830,38,1,576.0,576.0,39,0,10.64102564102564
15831,58,3,794.64,264.88,63,265,16.545454545454547
15832,254,1,836.79,836.79,54,0,8.61111111111111
15834,70,4,2225.15,556.2875,242,206,3.5724907063197024
15835,44,4,954.09,238.5225,47,286,8.78
15836,50,1,137.37,137.37,10,0,2.6
15837,65,1,391.98,391.98,24,0,7.875
15838,11,19,33643.08,1770.6884210526316,54,356,109.9880239520958
15839,33,3,1048.49,349.49666666666667,56,114,10.887096774193548
15840,59,2,355.56,177.78,26,113,14.666666666666666
15841,73,4,1224.06,306.015,36,266,20.04255319148936
15843,304,1,118.95,118.95,8,0,3.375
15844,46,1,130.73999999999998,130.73999999999998,11,0,12.181818181818182
15845,18,8,3711.77,463.97125,97,319,13.956521739130435
15847,38,2,389.27,194.635,22,249,20.40909090909091
15850,19,2,234.88,117.44,87,148,3.204301075268817
15852,187,2,160.71,80.355,22,10,2.1818181818181817
15853,52,1,110.8,110.8,29,0,4.5
15854,4,12,2969.12,247.42666666666665,105,357,6.7101449275362315
15855,137,5,712.24,142.448,59,126,5.875
15856,4,27,16143.64,597.9125925925925,295,361,17.302547770700638
15857,19,1,297.0,297.0,14,0,22.0
15858,16,5,1427.57,285.514,145,351,6.1861702127659575
15860,41,8,965.16,120.645,105,327,3.143884892086331
15861,12,8,3146.92,393.365,339,254,4.681481481481481
15862,8,4,832.88,208.22,142,365,3.979591836734694
15863,26,2,68.84,34.42,18,167,1.0555555555555556
15864,22,6,1936.32,322.71999999999997,16,293,59.6
15865,41,3,895.13,298.37666666666667,37,173,9.2
15866,101,1,211.89,211.89,43,0,2.883720930232558
15867,5,15,3810.14,254.00933333333333,302,363,4.470588235294118
15869,277,2,149.64,74.82,13,0,11.666666666666666
15870,33,1,351.44,351.44,68,0,4.5
15872,15,2,316.25,158.125,101,0,1.7314814814814814
15874,64,7,4405.88,629.4114285714286,110,220,21.116666666666667
15877,2,2,490.33,245.165,122,16,2.9206349206349205
15880,369,1,329.03,329.03,95,0,2.1041666666666665
15881,312,5,501.39,100.27799999999999,26,52,8.96551724137931
15882,199,4,516.36,129.09,23,169,12.0
15883,2,2,396.48,198.24,42,31,4.551020408163265
15885,93,3,379.35,126.45,18,216,6.166666666666667
15886,60,1,181.09,181.09,12,0,12.25
15888,81,1,168.31,168.31,11,0,6.333333333333333
15889,157,2,420.07,210.035,79,212,2.4235294117647057
15891,227,1,511.68,511.68,60,0,6.966666666666667
15894,253,2,258.25,129.125,35,115,4.4324324324324325
15895,150,1,179.17,179.17,11,0,8.545454545454545
15897,194,2,208.59,104.295,17,0,10.136363636363637
15898,1,5,1383.83,276.76599999999996,70,367,6.75
15899,369,1,56.25,56.25,4,0,9.75
15900,24,1,337.28000000000003,337.28000000000003,44,0,4.595744680851064
15901,17,3,351.73,117.24333333333334,102,138,3.4144144144144146
15903,10,7,5126.76,732.3942857142857,46,285,32.567567567567565
15904,8,1,164.68,164.68,30,0,2.8
15906,20,7,1567.69,223.9557142857143,113,235,3.6266666666666665
15907,4,3,882.72,294.24,175,206,2.1150442477876106
15909,174,1,191.94,191.94,7,0,14.0
15910,1,8,1228.88,153.61,215,315,3.808270676691729
15912,178,2,264.62,132.31,19,54,9.736842105263158
15916,16,8,1502.8600000000001,187.85750000000002,124,350,4.9801324503311255
15917,248,1,123.1,123.1,12,0,3.5
15918,191,2,334.23,167.115,33,80,3.825
15919,20,2,525.69,262.845,103,349,3.1557377049180326
15920,154,4,167.5,41.875,53,0,1.65
15921,173,1,323.03000000000003,323.03000000000003,24,0,6.75
15922,373,1,369.5,369.5,11,0,12.545454545454545
15923,373,1,127.08,127.08,21,0,5.809523809523809
15925,194,1,207.15,207.15,12,0,7.75
15930,67,1,426.63,426.63,21,0,6.619047619047619
15932,4,8,2495.87,311.98375,93,285,20.217391304347824
15933,21,3,1107.46,369.15333333333336,63,65,11.95945945945946
15935,239,2,416.86,208.43,12,2,9.583333333333334
15937,64,1,145.35000000000002,145.35000000000002,7,0,10.428571428571429
15938,112,5,404.58000000000004,80.91600000000001,13,211,13.333333333333334
15939,90,15,6115.01,407.6673333333334,28,241,62.21052631578947
15940,311,1,35.8,35.8,1,0,4.0
15942,134,1,337.44,337.44,14,0,16.571428571428573
15944,277,1,325.1,325.1,6,0,8.333333333333334
15945,365,1,181.0,181.0,2,0,26.0
15947,83,1,1708.24,1708.24,29,0,30.96551724137931
15948,8,2,955.24,477.62,51,35,9.45
15949,17,2,364.72,182.36,12,54,14.947368421052632
15950,32,4,1744.71,436.1775,86,327,7.412371134020619
15951,9,2,708.22,354.11,36,276,7.634146341463414
15952,34,4,781.91,195.4775,65,191,4.654761904761905
15953,15,8,1657.28,207.16,63,354,9.185567010309278
15955,24,14,4416.26,315.44714285714286,137,348,11.666666666666666
15957,32,1,428.89,428.89,40,0,5.023809523809524
15958,74,1,104.35,104.35,7,0,4.714285714285714
15963,20,2,470.76,235.38,26,25,10.642857142857142
15965,17,4,808.87,202.2175,88,350,3.90990990990991
15967,23,2,397.68,198.84,73,295,2.5625
15969,3,3,666.1,222.03333333333333,20,182,6.2
15970,304,1,314.09999999999997,314.09999999999997,11,0,10.545454545454545
15971,18,12,4199.85,349.9875,10,293,49.05714285714286
15973,367,1,307.82000000000005,307.82000000000005,4,0,26.5
15974,39,7,3442.15,491.7357142857143,141,249,12.852272727272727
15975,84,1,371.01,371.01,24,0,10.125
15976,165,2,427.64,213.82,83,54,2.8645833333333335
15977,17,2,1054.73,527.365,48,21,15.63076923076923
15978,77,1,1098.78,1098.78,49,0,18.122448979591837
15980,89,3,2398.86,799.62,40,165,36.27906976744186
