CustomerID,Recency,Frequency,Monetary,Avg_Order_Value,Product_Diversity,Tenure,Avg_Basket_Size,Cluster,Segment
15516,45,3,62.43,20.81,15,1,1.8,3,Potential Loyalists
15517,233,1,267.03,267.03,27,0,10.851851851851851,1,Dormant Customers
15518,64,8,1921.55,240.19375,135,268,6.014285714285714,0,Loyal Customers
15520,2,1,343.5,343.5,18,0,17.444444444444443,3,Potential Loyalists
15521,40,8,3000.2,375.025,116,214,9.924324324324324,0,Loyal Customers
15522,33,2,397.99,198.995,47,54,10.214285714285714,3,Potential Loyalists
15523,84,1,412.0100000000001,412.0100000000001,10,0,13.2,3,Potential Loyalists
15524,25,1,440.0,440.0,1,0,4.0,3,Potential Loyalists
15525,2,3,734.37,244.79,133,371,2.480769230769231,0,Loyal Customers
15526,33,2,148.44,74.22,4,0,6.0,3,Potential Loyalists
15527,19,8,2428.53,303.56625,127,335,6.117283950617284,0,Loyal Customers
15528,254,1,229.33,229.33,26,0,4.730769230769231,1,Dormant Customers
15529,23,11,3962.6,360.23636363636365,415,343,5.219033232628399,0,Loyal Customers
15530,22,4,1497.31,374.3275,90,225,8.766355140186915,0,Loyal Customers
15531,8,2,1972.39,986.195,196,22,4.954337899543379,3,Potential Loyalists
15532,25,4,1564.73,391.1825,205,332,2.051792828685259,0,Loyal Customers
15533,19,3,807.57,269.19,73,69,3.4819277108433737,3,Potential Loyalists
15535,173,4,502.9,125.725,55,154,1.875,3,Potential Loyalists
15537,163,1,110.92,110.92,24,0,1.2083333333333333,1,Dormant Customers
15539,7,1,538.46,538.46,41,0,10.0,3,Potential Loyalists
15540,11,1,213.3,213.3,15,0,13.333333333333334,3,Potential Loyalists
15541,114,1,85.13000000000001,85.13000000000001,29,0,1.6896551724137931,3,Potential Loyalists
15543,288,1,127.86,127.86,26,0,3.071428571428572,1,Dormant Customers
15544,9,9,3546.71,394.0788888888889,122,363,12.003861003861005,0,Loyal Customers
15545,54,2,288.97,144.485,78,316,2.025,0,Loyal Customers
15547,7,14,4910.6,350.75714285714287,441,354,5.753956834532374,0,Loyal Customers
15549,77,3,1681.46,560.4866666666667,104,239,6.087719298245614,0,Loyal Customers
15550,4,4,575.63,143.9075,43,297,4.836065573770492,0,Loyal Customers
15551,37,1,436.06,436.06,29,0,7.517241379310345,3,Potential Loyalists
15552,217,1,90.12,90.12,17,0,3.5294117647058822,1,Dormant Customers
15553,60,1,428.93,428.93,51,0,8.163636363636364,3,Potential Loyalists
15554,278,1,217.2,217.2,14,0,5.285714285714286,1,Dormant Customers
15555,12,16,4794.86,299.67875,401,357,4.99098083427283,0,Loyal Customers
15556,24,1,279.77,279.77,31,0,7.612903225806452,3,Potential Loyalists
15557,29,1,468.91,468.91,16,0,11.210526315789474,3,Potential Loyalists
15561,12,4,800.5899999999999,200.1475,27,203,9.88888888888889,3,Potential Loyalists
15562,352,1,134.55,134.55,1,0,39.0,1,Dormant Customers
15563,22,4,1400.44,350.11,88,336,13.283185840707963,0,Loyal Customers
15565,50,2,173.16000000000005,86.58000000000001,8,20,7.5,3,Potential Loyalists
15567,19,1,186.01,186.01,7,0,31.857142857142858,3,Potential Loyalists
15568,3,3,758.29,252.7633333333333,27,70,8.69811320754717,3,Potential Loyalists
15569,104,5,1375.71,275.142,27,228,21.483870967741936,0,Loyal Customers
15570,7,12,4148.82,345.735,231,362,6.467084639498433,0,Loyal Customers
15571,12,4,650.4300000000001,162.60750000000002,47,66,4.631578947368421,3,Potential Loyalists
15572,5,7,2533.42,361.9171428571429,166,273,5.721698113207547,0,Loyal Customers
15573,32,2,591.1899999999999,295.595,88,53,3.6597938144329896,3,Potential Loyalists
15574,178,4,675.64,168.91,131,194,2.1842105263157894,0,Loyal Customers
15576,38,1,921.37,921.37,43,0,9.16279069767442,3,Potential Loyalists
15577,151,3,258.88,86.29333333333334,39,154,2.282051282051282,3,Potential Loyalists
15578,162,1,127.1,127.1,13,0,4.0,1,Dormant Customers
15579,69,2,327.6,163.8,45,245,2.4375,0,Loyal Customers
15581,121,13,3675.77,282.7515384615385,134,245,1.9383561643835616,0,Loyal Customers
15582,25,3,682.9100000000001,227.63666666666668,39,195,10.295454545454543,3,Potential Loyalists
15584,24,4,720.86,180.215,89,138,2.565573770491804,3,Potential Loyalists
15585,177,1,455.3,455.3,31,0,10.32258064516129,1,Dormant Customers
15587,50,4,913.68,228.42,3,301,34.666666666666664,0,Loyal Customers
15589,256,3,478.53,159.51,28,54,8.379310344827585,1,Dormant Customers
15592,47,1,388.58,388.58,24,0,14.75,3,Potential Loyalists
15593,71,1,199.8,199.8,5,0,12.0,3,Potential Loyalists
15594,16,5,1771.78,354.356,85,218,9.54368932038835,0,Loyal Customers
15596,101,5,1406.59,281.318,51,264,7.285714285714286,0,Loyal Customers
15597,35,1,324.57,324.57,22,0,12.681818181818182,3,Potential Loyalists
15598,53,1,240.68,240.68,14,0,11.428571428571429,3,Potential Loyalists
15599,27,2,761.74,380.87,50,177,13.807692307692308,3,Potential Loyalists
15601,11,14,6776.56,484.04,230,361,12.153658536585366,0,Loyal Customers
15602,8,9,1297.87,144.20777777777778,30,359,24.717391304347824,0,Loyal Customers
15603,79,1,48.48,48.48,2,0,48.0,3,Potential Loyalists
15604,52,1,216.39,216.39,17,0,9.352941176470589,3,Potential Loyalists
15605,36,5,1198.23,239.646,61,337,6.582089552238806,0,Loyal Customers
15606,61,9,2920.16,324.4622222222222,48,263,11.584415584415584,0,Loyal Customers
15607,337,1,104.76,104.76,13,0,15.538461538461538,1,Dormant Customers
15608,28,4,1093.68,273.42,59,92,11.9,3,Potential Loyalists
15609,184,1,298.48,298.48,16,0,9.25,1,Dormant Customers
15610,52,1,112.46,112.46,6,0,11.0,3,Potential Loyalists
15611,10,13,1591.45,122.41923076923078,23,325,11.72093023255814,0,Loyal Customers
15612,36,2,195.15,97.575,4,25,8.666666666666666,3,Potential Loyalists
15615,10,23,10399.74,452.1626086956522,184,348,13.02127659574468,0,Loyal Customers
15618,33,4,776.851,194.21275,39,103,10.088888888888889,3,Potential Loyalists
15619,11,1,336.4,336.4,3,0,45.333333333333336,3,Potential Loyalists
15620,57,3,1553.18,517.7266666666667,92,301,9.15,0,Loyal Customers
15621,4,4,1293.03,323.2575,11,17,31.3125,3,Potential Loyalists
15622,43,9,3709.56,412.17333333333335,169,239,9.04864864864865,0,Loyal Customers
15623,141,1,301.03000000000003,301.03000000000003,19,0,6.578947368421052,3,Potential Loyalists
15624,117,4,588.13,147.0325,26,139,10.5,3,Potential Loyalists
15625,104,4,1534.26,383.565,44,131,18.5625,3,Potential Loyalists
15626,75,2,675.8,337.9,49,254,15.63265306122449,0,Loyal Customers
15628,5,9,2870.24,318.9155555555556,85,362,12.219354838709677,0,Loyal Customers
15630,45,2,1186.35,593.175,57,159,13.333333333333334,3,Potential Loyalists
15632,16,8,3285.31,410.66375,107,259,12.62874251497006,0,Loyal Customers
15634,17,1,243.55,243.55,15,0,6.6,3,Potential Loyalists
15636,90,2,724.76,362.38,20,192,11.36,3,Potential Loyalists
15637,53,1,223.36,223.36,15,0,8.533333333333333,3,Potential Loyalists
15639,134,1,425.32,425.32,25,0,12.92,3,Potential Loyalists
15640,4,15,12416.11,827.7406666666667,240,367,13.806722689075633,0,Loyal Customers
15641,105,4,1887.2,471.8,102,253,13.126050420168069,0,Loyal Customers
15643,192,3,664.0,221.33333333333331,31,90,7.454545454545454,1,Dormant Customers
15644,166,4,803.54,200.885,166,94,2.3706896551724137,3,Potential Loyalists
15645,19,1,612.01,612.01,50,0,4.923076923076923,3,Potential Loyalists
15646,158,3,447.64,149.21333333333334,35,214,11.257142857142858,3,Potential Loyalists
15648,204,2,639.5,319.75,23,62,9.083333333333334,1,Dormant Customers
15649,336,2,816.0,408.0,1,31,96.0,1,Dormant Customers
15651,37,3,646.3,215.4333333333333,27,223,14.96875,3,Potential Loyalists
15652,91,1,337.74,337.74,21,0,9.904761904761903,3,Potential Loyalists
15653,93,2,877.44,438.72,4,23,200.0,3,Potential Loyalists
15654,9,2,922.53,461.265,15,16,22.61904761904762,3,Potential Loyalists
15655,243,1,560.6700000000001,560.6700000000001,34,0,9.529411764705882,1,Dormant Customers
15656,45,4,748.5,187.125,46,238,7.297872340425532,0,Loyal Customers
15657,23,1,30.0,30.0,1,0,24.0,3,Potential Loyalists
15658,190,5,1024.1,204.82,40,182,5.041666666666667,1,Dormant Customers
15659,44,1,306.45,306.45,11,0,10.090909090909092,3,Potential Loyalists
15660,25,9,1600.86,177.8733333333333,55,340,11.666666666666666,0,Loyal Customers
15661,317,2,309.8,154.9,4,21,47.2,1,Dormant Customers
15663,106,1,138.14,138.14,9,0,11.77777777777778,3,Potential Loyalists
15664,51,1,386.43,386.43,17,0,9.235294117647058,3,Potential Loyalists
15665,168,2,2222.21,1111.105,92,74,14.382608695652172,1,Dormant Customers
15667,40,1,301.32000000000005,301.32000000000005,13,0,18.46153846153846,3,Potential Loyalists
15668,218,1,76.32000000000001,76.32000000000001,1,0,72.0,1,Dormant Customers
15669,40,4,684.34,171.085,31,223,10.363636363636363,0,Loyal Customers
15670,297,1,173.05,173.05,12,0,7.583333333333333,1,Dormant Customers
15671,19,7,2657.13,379.59,52,252,21.78205128205128,0,Loyal Customers
15673,88,4,2726.23,681.5575,107,238,10.514492753623188,0,Loyal Customers
15674,73,5,2446.6,489.32,88,181,11.18421052631579,0,Loyal Customers
15675,81,3,323.69,107.89666666666666,20,198,25.09523809523809,3,Potential Loyalists
15676,19,3,3435.76,1145.253333333333,191,265,11.148514851485148,0,Loyal Customers
15677,49,1,657.23,657.23,33,0,9.666666666666666,3,Potential Loyalists
15678,53,1,352.7,352.7,12,0,15.333333333333334,3,Potential Loyalists
15679,24,4,781.28,195.32,98,158,10.636363636363637,3,Potential Loyalists
15680,9,3,1333.68,444.56,61,356,12.205128205128204,0,Loyal Customers
15681,25,5,1426.16,285.232,32,255,15.39622641509434,0,Loyal Customers
15683,117,1,193.75,193.75,10,0,13.1,3,Potential Loyalists
15687,9,9,2993.1,332.56666666666666,119,321,7.891566265060241,0,Loyal Customers
15689,120,2,254.1,127.05,8,241,9.333333333333334,3,Potential Loyalists
15690,4,2,239.76,119.88,19,96,21.473684210526315,3,Potential Loyalists
15691,252,1,136.8,136.8,2,0,36.0,1,Dormant Customers
15692,28,1,191.04,191.04,12,0,11.5,3,Potential Loyalists
15694,1,14,6479.4,462.8142857142857,42,372,21.5,0,Loyal Customers
15695,267,2,409.98,204.99,22,0,9.636363636363637,1,Dormant Customers
15696,33,8,2711.11,338.88875,140,293,6.041666666666667,0,Loyal Customers
15699,18,1,309.65,309.65,18,0,6.277777777777778,3,Potential Loyalists
15700,172,2,696.68,348.34,85,1,4.151162790697675,1,Dormant Customers
15701,2,4,1529.0,382.25,193,108,3.965217391304348,0,Loyal Customers
15703,265,1,211.5,211.5,5,0,13.2,1,Dormant Customers
15704,140,4,2293.62,573.405,79,75,8.786324786324787,3,Potential Loyalists
15705,201,1,143.1,143.1,6,0,10.333333333333334,1,Dormant Customers
15706,64,4,1060.56,265.14,50,52,5.836363636363636,3,Potential Loyalists
15707,35,4,916.98,229.245,126,51,2.897560975609756,3,Potential Loyalists
15708,41,7,3235.25,462.1785714285714,124,328,4.457875457875458,0,Loyal Customers
15709,284,1,133.25,133.25,6,0,20.166666666666668,1,Dormant Customers
15712,9,5,1072.36,214.47200000000004,41,278,9.169811320754716,0,Loyal Customers
15713,143,2,356.7,178.35,18,222,7.894736842105263,3,Potential Loyalists
15714,12,2,330.03000000000003,165.015,34,66,5.470588235294118,3,Potential Loyalists
15716,146,4,1101.11,275.2775,101,223,6.307692307692308,0,Loyal Customers
15717,234,1,150.3,150.3,7,0,10.0,1,Dormant Customers
15719,33,13,5030.07,386.92846153846153,299,304,2.9194414607948445,0,Loyal Customers
15720,24,1,598.73,598.73,128,0,2.1953125,3,Potential Loyalists
15721,12,1,471.4,471.4,80,0,4.619047619047619,3,Potential Loyalists
15722,36,5,2211.21,442.242,45,254,15.26865671641791,0,Loyal Customers
15723,365,1,190.7,190.7,37,0,1.9210526315789476,1,Dormant Customers
15724,201,2,218.25,109.125,11,83,6.636363636363637,1,Dormant Customers
15725,15,1,415.25,415.25,32,0,6.90625,3,Potential Loyalists
15727,17,7,5159.06,737.0085714285715,213,342,10.17607973421927,0,Loyal Customers
15729,213,1,85.0,85.0,5,0,5.6,1,Dormant Customers
15730,66,3,1120.88,373.6266666666667,68,140,9.842857142857143,3,Potential Loyalists
15732,212,2,294.12,147.06,13,159,15.357142857142858,1,Dormant Customers
15733,283,1,162.3,162.3,10,0,6.2,1,Dormant Customers
15734,115,2,1339.45,669.725,25,85,13.307692307692308,3,Potential Loyalists
15737,15,8,1188.12,148.515,60,228,8.408450704225352,0,Loyal Customers
15738,19,16,4812.42,300.77625,46,353,17.23699421965318,0,Loyal Customers
15739,66,1,449.12,449.12,8,0,59.0,3,Potential Loyalists
15740,49,1,154.88,154.88,9,0,16.88888888888889,3,Potential Loyalists
15743,16,4,775.96,193.99,59,168,2.488372093023256,3,Potential Loyalists
15744,78,1,34.8,34.8,3,0,40.0,3,Potential Loyalists
15745,19,4,1094.59,273.64750000000004,57,217,6.790322580645161,0,Loyal Customers
15746,134,1,196.88,196.88,28,0,6.357142857142857,3,Potential Loyalists
15747,13,3,946.64,315.5466666666667,52,160,5.177777777777778,3,Potential Loyalists
15748,40,1,144.36,144.36,19,0,2.5,3,Potential Loyalists
15749,235,3,44534.3,14844.766666666668,5,97,1802.8,1,Dormant Customers
15750,3,8,2463.05,307.88125,214,364,6.1271477663230245,0,Loyal Customers
15752,40,7,2626.6,375.2285714285714,236,333,4.839506172839506,0,Loyal Customers
15753,305,1,79.2,79.2,1,0,144.0,1,Dormant Customers
15754,51,3,458.57,152.85666666666663,24,195,7.107142857142857,3,Potential Loyalists
15755,10,6,2364.25,394.0416666666667,127,284,10.120567375886525,0,Loyal Customers
15756,61,4,528.01,132.0025,160,187,1.2617801047120418,0,Loyal Customers
15757,66,2,714.42,357.21,43,152,10.911111111111111,3,Potential Loyalists
15758,25,1,205.25,205.25,9,0,5.222222222222222,3,Potential Loyalists
15759,218,3,253.04,84.34666666666668,5,139,8.571428571428571,1,Dormant Customers
15762,65,2,583.75,291.875,37,12,6.783783783783784,3,Potential Loyalists
15763,32,2,1086.92,543.46,58,45,4.442622950819672,3,Potential Loyalists
15764,88,6,3279.9700000000003,546.6616666666667,150,188,11.38888888888889,0,Loyal Customers
15766,64,1,315.06,315.06,11,0,15.454545454545457,3,Potential Loyalists
15768,116,3,621.83,207.27666666666667,23,110,9.037037037037036,3,Potential Loyalists
15769,7,26,56252.72,2163.566153846154,26,363,228.24615384615385,0,Loyal Customers
15773,6,1,635.6800000000001,635.6800000000001,10,0,31.1,3,Potential Loyalists
15774,69,1,270.8,270.8,25,0,3.48,3,Potential Loyalists
15775,245,1,104.9,104.9,7,0,9.714285714285714,1,Dormant Customers
15776,133,1,241.62,241.62,18,0,7.666666666666667,3,Potential Loyalists
15777,241,4,1047.11,261.77750000000003,18,120,18.0,1,Dormant Customers
15780,184,3,475.28,158.42666666666668,26,174,7.586206896551724,1,Dormant Customers
15781,25,3,345.46000000000004,115.15333333333336,20,280,9.0,0,Loyal Customers
15782,10,3,2614.74,871.5799999999999,34,79,20.093023255813957,3,Potential Loyalists
15783,11,1,246.3,246.3,14,0,15.142857142857142,3,Potential Loyalists
15785,33,5,2328.9700000000003,465.794,58,262,19.42168674698795,0,Loyal Customers
15786,46,3,4919.0,1639.6666666666667,257,68,12.556390977443607,0,Loyal Customers
15787,26,3,933.26,311.08666666666664,156,35,2.67,3,Potential Loyalists
15789,358,1,351.3,351.3,25,0,17.52,1,Dormant Customers
15790,10,1,218.75,218.75,34,0,3.323529411764706,3,Potential Loyalists
15791,44,2,1612.69,806.345,66,160,9.746666666666666,3,Potential Loyalists
15793,15,3,965.61,321.87,6,253,46.083333333333336,0,Loyal Customers
15795,150,1,610.01,610.01,42,0,13.833333333333334,3,Potential Loyalists
15796,1,8,2708.61,338.57625,70,301,6.515151515151516,0,Loyal Customers
15797,113,4,2207.4,551.85,8,206,109.125,3,Potential Loyalists
15799,76,3,884.14,294.7133333333333,94,258,9.744897959183673,0,Loyal Customers
15800,107,2,696.89,348.445,116,139,2.8376068376068377,3,Potential Loyalists
15801,46,3,1063.95,354.65000000000003,61,63,8.90625,3,Potential Loyalists
15802,143,1,451.42,451.42,1,0,1.0,3,Potential Loyalists
15803,51,1,415.8200000000001,415.8200000000001,8,0,36.25,3,Potential Loyalists
15804,1,13,4206.39,323.5684615384616,170,198,9.790076335877863,0,Loyal Customers
15805,23,17,5488.18,322.83411764705886,220,341,11.26086956521739,0,Loyal Customers
15806,46,3,784.58,261.5266666666667,24,230,19.41935483870968,3,Potential Loyalists
15807,50,3,903.9,301.3,48,26,8.958333333333334,3,Potential Loyalists
15808,306,4,3651.27,912.8175,142,63,6.6923076923076925,1,Dormant Customers
15809,36,5,515.77,103.154,31,266,8.6,0,Loyal Customers
15810,79,4,1391.98,347.995,66,218,9.674157303370787,0,Loyal Customers
15811,22,6,2218.62,369.77,117,343,8.052631578947368,0,Loyal Customers
15812,107,5,1801.14,360.228,36,210,22.48780487804878,3,Potential Loyalists
15813,208,2,1303.91,651.9549999999999,40,31,15.075,1,Dormant Customers
15814,17,4,1945.33,486.3325,63,33,17.65277777777778,3,Potential Loyalists
15815,64,5,2100.6,420.12,33,196,37.87755102040816,3,Potential Loyalists
15819,49,4,1905.45,476.3625,96,227,11.032520325203253,0,Loyal Customers
15820,320,1,206.98,206.98,17,0,7.529411764705882,1,Dormant Customers
15821,44,2,570.96,285.48,57,17,3.2580645161290325,3,Potential Loyalists
15822,3,2,885.47,442.735,28,356,11.363636363636363,0,Loyal Customers
15823,372,1,15.0,15.0,1,0,1.0,1,Dormant Customers
15825,172,1,532.94,532.94,20,0,11.0,1,Dormant Customers
15826,56,3,1654.31,551.4366666666666,64,154,14.161764705882351,3,Potential Loyalists
15827,73,14,1836.09,131.1492857142857,72,299,7.669565217391304,0,Loyal Customers
15829,99,2,636.14,318.07,44,41,19.529411764705884,3,Potential Loyalists
15830,38,1,576.0,576.0,39,0,10.64102564102564,3,Potential Loyalists
15831,58,3,794.64,264.88,63,265,16.545454545454547,0,Loyal Customers
15832,254,1,836.79,836.79,54,0,8.61111111111111,1,Dormant Customers
15834,70,4,2225.15,556.2875,242,206,3.5724907063197024,0,Loyal Customers
15835,44,4,954.09,238.5225,47,286,8.78,0,Loyal Customers
15836,50,1,137.37,137.37,10,0,2.6,3,Potential Loyalists
15837,65,1,391.98,391.98,24,0,7.875,3,Potential Loyalists
15838,11,19,33643.08,1770.6884210526316,54,356,109.9880239520958,0,Loyal Customers
15839,33,3,1048.49,349.49666666666667,56,114,10.887096774193548,3,Potential Loyalists
15840,59,2,355.56,177.78,26,113,14.666666666666666,3,Potential Loyalists
15841,73,4,1224.06,306.015,36,266,20.04255319148936,0,Loyal Customers
15843,304,1,118.95,118.95,8,0,3.375,1,Dormant Customers
15844,46,1,130.73999999999998,130.73999999999998,11,0,12.181818181818182,3,Potential Loyalists
15845,18,8,3711.77,463.97125,97,319,13.956521739130435,0,Loyal Customers
15847,38,2,389.27,194.635,22,249,20.40909090909091,0,Loyal Customers
15850,19,2,234.88,117.44,87,148,3.204301075268817,3,Potential Loyalists
15852,187,2,160.71,80.355,22,10,2.1818181818181817,1,Dormant Customers
15853,52,1,110.8,110.8,29,0,4.5,3,Potential Loyalists
15854,4,12,2969.12,247.42666666666665,105,357,6.710144927536232,0,Loyal Customers
15855,137,5,712.24,142.448,59,126,5.875,3,Potential Loyalists
15856,4,27,16143.64,597.9125925925925,295,361,17.302547770700638,0,Loyal Customers
15857,19,1,297.0,297.0,14,0,22.0,3,Potential Loyalists
15858,16,5,1427.57,285.514,145,351,6.1861702127659575,0,Loyal Customers
15860,41,8,965.16,120.645,105,327,3.143884892086331,0,Loyal Customers
15861,12,8,3146.92,393.365,339,254,4.681481481481481,0,Loyal Customers
15862,8,4,832.88,208.22,142,365,3.979591836734694,0,Loyal Customers
15863,26,2,68.84,34.42,18,167,1.0555555555555556,3,Potential Loyalists
15864,22,6,1936.32,322.72,16,293,59.6,0,Loyal Customers
15865,41,3,895.13,298.37666666666667,37,173,9.2,3,Potential Loyalists
15866,101,1,211.89,211.89,43,0,2.883720930232558,3,Potential Loyalists
15867,5,15,3810.14,254.00933333333333,302,363,4.470588235294118,0,Loyal Customers
15869,277,2,149.64,74.82,13,0,11.666666666666666,1,Dormant Customers
15870,33,1,351.44,351.44,68,0,4.5,3,Potential Loyalists
15872,15,2,316.25,158.125,101,0,1.7314814814814814,3,Potential Loyalists
15874,64,7,4405.88,629.4114285714286,110,220,21.116666666666667,0,Loyal Customers
15877,2,2,490.33,245.165,122,16,2.9206349206349205,3,Potential Loyalists
15880,369,1,329.03,329.03,95,0,2.1041666666666665,1,Dormant Customers
15881,312,5,501.39,100.278,26,52,8.96551724137931,1,Dormant Customers
15882,199,4,516.36,129.09,23,169,12.0,1,Dormant Customers
15883,2,2,396.48,198.24,42,31,4.551020408163265,3,Potential Loyalists
15885,93,3,379.35,126.45,18,216,6.166666666666667,3,Potential Loyalists
15886,60,1,181.09,181.09,12,0,12.25,3,Potential Loyalists
15888,81,1,168.31,168.31,11,0,6.333333333333333,3,Potential Loyalists
15889,157,2,420.07,210.035,79,212,2.4235294117647057,3,Potential Loyalists
15891,227,1,511.68,511.68,60,0,6.966666666666667,1,Dormant Customers
15894,253,2,258.25,129.125,35,115,4.4324324324324325,1,Dormant Customers
15895,150,1,179.17,179.17,11,0,8.545454545454545,1,Dormant Customers
15897,194,2,208.59,104.295,17,0,10.136363636363637,1,Dormant Customers
15898,1,5,1383.83,276.766,70,367,6.75,0,Loyal Customers
15899,369,1,56.25,56.25,4,0,9.75,1,Dormant Customers
15900,24,1,337.28000000000003,337.28000000000003,44,0,4.595744680851064,3,Potential Loyalists
15901,17,3,351.73,117.24333333333334,102,138,3.414414414414414,3,Potential Loyalists
15903,10,7,5126.76,732.3942857142857,46,285,32.567567567567565,0,Loyal Customers
15904,8,1,164.68,164.68,30,0,2.8,3,Potential Loyalists
15906,20,7,1567.69,223.9557142857143,113,235,3.6266666666666665,0,Loyal Customers
15907,4,3,882.72,294.24,175,206,2.1150442477876106,0,Loyal Customers
15909,174,1,191.94,191.94,7,0,14.0,1,Dormant Customers
15910,1,8,1228.88,153.61,215,315,3.808270676691729,0,Loyal Customers
15912,178,2,264.62,132.31,19,54,9.736842105263158,1,Dormant Customers
15916,16,8,1502.86,187.8575,124,350,4.9801324503311255,0,Loyal Customers
15917,248,1,123.1,123.1,12,0,3.5,1,Dormant Customers
15918,191,2,334.23,167.115,33,80,3.825,1,Dormant Customers
15919,20,2,525.69,262.845,103,349,3.1557377049180326,0,Loyal Customers
15920,154,4,167.5,41.875,53,0,1.65,3,Potential Loyalists
15921,173,1,323.03000000000003,323.03000000000003,24,0,6.75,1,Dormant Customers
15922,373,1,369.5,369.5,11,0,12.545454545454543,1,Dormant Customers
15923,373,1,127.08,127.08,21,0,5.809523809523809,1,Dormant Customers
15925,194,1,207.15,207.15,12,0,7.75,1,Dormant Customers
15930,67,1,426.63,426.63,21,0,6.619047619047619,3,Potential Loyalists
15932,4,8,2495.87,311.98375,93,285,20.217391304347824,0,Loyal Customers
15933,21,3,1107.46,369.15333333333336,63,65,11.95945945945946,3,Potential Loyalists
15935,239,2,416.86,208.43,12,2,9.583333333333334,1,Dormant Customers
15937,64,1,145.35000000000002,145.35000000000002,7,0,10.428571428571429,3,Potential Loyalists
15938,112,5,404.58,80.91600000000001,13,211,13.333333333333334,3,Potential Loyalists
15939,90,15,6115.01,407.6673333333334,28,241,62.21052631578947,0,Loyal Customers
15940,311,1,35.8,35.8,1,0,4.0,1,Dormant Customers
15942,134,1,337.44,337.44,14,0,16.571428571428573,3,Potential Loyalists
15944,277,1,325.1,325.1,6,0,8.333333333333334,1,Dormant Customers
15945,365,1,181.0,181.0,2,0,26.0,1,Dormant Customers
15947,83,1,1708.24,1708.24,29,0,30.96551724137931,3,Potential Loyalists
15948,8,2,955.24,477.62,51,35,9.45,3,Potential Loyalists
15949,17,2,364.72,182.36,12,54,14.947368421052632,3,Potential Loyalists
15950,32,4,1744.71,436.1775,86,327,7.412371134020619,0,Loyal Customers
15951,9,2,708.22,354.11,36,276,7.634146341463414,0,Loyal Customers
15952,34,4,781.91,195.4775,65,191,4.654761904761905,3,Potential Loyalists
15953,15,8,1657.28,207.16,63,354,9.185567010309278,0,Loyal Customers
15955,24,14,4416.26,315.44714285714286,137,348,11.666666666666666,0,Loyal Customers
15957,32,1,428.89,428.89,40,0,5.023809523809524,3,Potential Loyalists
15958,74,1,104.35,104.35,7,0,4.714285714285714,3,Potential Loyalists
15963,20,2,470.76,235.38,26,25,10.642857142857142,3,Potential Loyalists
15965,17,4,808.87,202.2175,88,350,3.90990990990991,0,Loyal Customers
15967,23,2,397.68,198.84,73,295,2.5625,0,Loyal Customers
15969,3,3,666.1,222.03333333333333,20,182,6.2,3,Potential Loyalists
15970,304,1,314.1,314.1,11,0,10.545454545454543,1,Dormant Customers
15971,18,12,4199.85,349.9875,10,293,49.05714285714286,0,Loyal Customers
15973,367,1,307.82000000000005,307.82000000000005,4,0,26.5,1,Dormant Customers
15974,39,7,3442.15,491.7357142857143,141,249,12.852272727272728,0,Loyal Customers
15975,84,1,371.01,371.01,24,0,10.125,3,Potential Loyalists
15976,165,2,427.64,213.82,83,54,2.864583333333333,1,Dormant Customers
15977,17,2,1054.73,527.365,48,21,15.63076923076923,3,Potential Loyalists
15978,77,1,1098.78,1098.78,49,0,18.12244897959184,3,Potential Loyalists
15980,89,3,2398.86,799.62,40,165,36.27906976744186,3,Potential Loyalists
15981,25,8,3408.48,426.06,53,286,19.23711340206185,0,Loyal Customers
15983,22,4,1465.12,366.28,82,351,7.910714285714286,0,Loyal Customers
15984,3,10,2780.63,278.063,217,365,7.034883720930233,0,Loyal Customers
15985,123,2,1142.42,571.21,29,113,29.35135135135135,3,Potential Loyalists
15986,30,1,168.12,168.12,14,0,19.142857142857142,3,Potential Loyalists
15987,12,7,1432.77,204.68142857142857,110,356,11.9765625,0,Loyal Customers
15988,19,1,156.78,156.78,26,0,6.923076923076923,3,Potential Loyalists
15990,44,2,792.11,396.055,52,243,8.51923076923077,0,Loyal Customers
15992,4,1,41.99,41.99,3,0,5.666666666666667,3,Potential Loyalists
15993,9,7,2777.67,396.81,335,35,3.751381215469613,0,Loyal Customers
15994,55,1,414.27,414.27,31,0,5.40625,3,Potential Loyalists
15996,88,6,1032.58,172.09666666666666,103,277,2.9921259842519685,0,Loyal Customers
15998,37,5,3080.22,616.044,370,325,4.031746031746032,0,Loyal Customers
16000,3,3,12393.7,4131.233333333334,9,0,567.7777777777778,3,Potential Loyalists
16003,30,5,2735.37,547.074,82,329,11.50485436893204,0,Loyal Customers
16005,12,4,578.71,144.6775,173,258,1.3930348258706469,0,Loyal Customers
16006,211,1,101.4,101.4,8,0,10.5,1,Dormant Customers
16007,48,4,1693.81,423.4525,221,167,3.643044619422572,0,Loyal Customers
16008,24,3,478.78,159.59333333333333,29,180,9.787878787878787,3,Potential Loyalists
16009,22,4,972.11,243.0275,68,137,4.463414634146342,3,Potential Loyalists
16010,246,3,392.4,130.79999999999998,62,116,2.556962025316456,1,Dormant Customers
16011,8,16,3352.96,209.56,99,357,9.69047619047619,0,Loyal Customers
16012,35,3,1415.29,471.7633333333333,87,119,8.5,3,Potential Loyalists
16013,4,47,37130.6,790.0127659574467,30,367,111.76978417266189,0,Loyal Customers
16014,38,3,646.83,215.61,123,253,1.8695652173913044,0,Loyal Customers
